c0;c1;c2;c3;c4;c5;c6;c7;c8;c9;c10;c11;c12;c13;c14;c15;c16;c17;c18;c19;c20;c21;c22;c23;c24;c25;c26;c27;c28;c29;c30;c31;c32;c33;c34;c35;c36;c37;c38;c39;c40;c41;c42;c43;c44;c45;c46;c47;c48;c49
-2443;1026;4340;7015;8639;8991;7992;5824;2770;-674;-4039;-6786;-8538;-9012;-8152;-6081;-3102;331;3725;6553;8418;9024;8296;6332;3426;15;-3406;-6309;-8287;-9024;-8425;-6575;-3745;-360;3079;6060;8140;9012;8543;6808;4056;708;-2752;-5795;-7986;-8984;-8650;-7029;-4364;-1054
2419;5526;7818;8944;8741;7244;4663;1400;-2086;-5244;-7642;-8889;-8822;-7446;-4956;-1741;1745;4962;7448;8823;8891;7633;5248;2073;-1398;-4674;-7242;-8747;-8941;-7815;-5524;-2412;1059;4368;7035;8650;8983;7985;5791;2746;-714;-4063;-6809;-8547;-9010;-8138;-6057;-3070;364;3751
6576;8429;9024;8283;6309;3394;-15;-3434;-6334;-8297;-9026;-8414;-6551;-3718;-327;3107;6085;8154;9013;8534;6786;4029;676;-2783;-5820;-8002;-8987;-8641;-7010;-4336;-1021;2450;5552;7835;8948;8733;7225;4635;1366;-2116;-5273;-7659;-8891;-8820;-7423;-4931;-1707;1777;4988;7466
8830;8883;7619;5215;2049;-1437;-4694;-7265;-8753;-8938;-7798;-5498;-2380;1087;4399;7052;8661;8981;7966;5771;2712;-741;-4096;-6827;-8559;-9008;-8125;-6032;-3044;399;3779;6601;8438;9026;8268;6286;3368;-53;-3461;-6359;-8310;-9026;-8404;-6527;-3689;-293;3137;6109;8168;9015
8523;6763;4001;642;-2813;-5844;-8017;-8989;-8632;-6989;-4307;-988;2480;5578;7848;8954;8724;7206;4607;1334;-2146;-5300;-7673;-8901;-8809;-7407;-4905;-1674;1804;5019;7481;8839;8877;7600;5194;2013;-1465;-4725;-7284;-8761;-8933;-7783;-5472;-2351;1122;4426;7075;8668;8979;7950
5745;2683;-777;-4121;-6853;-8565;-9009;-8108;-6009;-3012;432;3806;6624;8447;9027;8254;6264;3335;-82;-3491;-6381;-8322;-9029;-8387;-6510;-3655;-267;3171;6130;8183;9015;8513;6742;3972;612;-2844;-5870;-8031;-8994;-8619;-6971;-4280;-956;2511;5604;7866;8956;8717;7187;4579
1303;-2178;-5328;-7688;-8908;-8800;-7391;-4875;-1645;1841;5042;7502;8842;8874;7579;5170;1979;-1496;-4751;-7305;-8765;-8931;-7763;-5448;-2318;1151;4455;7093;8679;8973;7936;5719;2654;-809;-4147;-6875;-8577;-9003;-8098;-5981;-2985;464;3837;6645;8461;9023;8243;6240;3306;-113
-3525;-6401;-8338;-9025;-8381;-6483;-3629;-229;3197;6158;8192;9021;8500;6722;3941;579;-2874;-5895;-8043;-8998;-8610;-6949;-4251;-923;2542;5626;7884;8957;8712;7163;4553;1271;-2208;-5353;-7706;-8912;-8795;-7368;-4852;-1610;1868;5071;7518;8851;8866;7564;5142;1948;-1526;-4781
-7320;-8777;-8925;-7748;-5421;-2288;1187;4478;7118;8684;8973;7920;5695;2621;-842;-4176;-6898;-8581;-9008;-8077;-5963;-2948;492;3872;6659;8480;9015;8235;6212;3279;-150;-3550;-6425;-8349;-9025;-8369;-6459;-3601;-197;3226;6182;8203;9028;8479;6713;3900;562;-2921;-5900;-8084
-8967;-8643;-6868;-4339;-146;6731;12663;16562;17841;16283;12192;6185;-713;-7462;-12922;-16318;-17049;-15123;-10790;-4862;1776;7979;12830;15524;15716;13390;8986;3251;-2871;-8377;-12401;-14325;-13893;-11226;-6824;-1435;4017;8665;11740;12812;11731;8759;4426;-501;-5187;-8861;-10933;-11102;-9389;-6141
-1942;2463;6321;8991;10040;9327;7023;3541;-470;-4327;-7352;-9038;-9122;-7597;-4770;-1131;2665;5966;8198;8987;8203;6000;2756;-954;-4498;-7262;-8778;-8794;-7307;-4580;-1072;2611;5859;8119;9019;8419;6411;3339;-286;-3870;-6804;-8609;-8977;-7854;-5417;-2086;1599;5015;7595;8914
8742;7123;4308;785;-2877;-6054;-8225;-9028;-8323;-6239;-3109;533;4092;6961;8684;8943;7732;5218;1844;-1841;-5219;-7726;-8949;-8678;-6969;-4091;-538;3108;6234;8325;9024;8230;6052;2882;-785;-4306;-7119;-8745;-8911;-7598;-5018;-1600;2079;5419;7849;8980;8606;6809;3870;291
-3337;-6412;-8415;-9021;-8122;-5869;-2645;1028;4522;7267;8804;8868;7463;4811;1356;-2318;-5615;-7968;-9001;-8531;-6643;-3646;-44;3565;6584;8500;9008;8011;5682;2405;-1267;-4739;-7407;-8857;-8818;-7321;-4601;-1111;2555;5805;8083;9015;8449;6473;3420;-201;-3791;-6749;-8581;-8987
-7893;-5489;-2168;1516;4940;7554;8893;8770;7169;4389;868;-2794;-5987;-8193;-9022;-8360;-6297;-3192;449;4014;6908;8657;8958;7773;5289;1928;-1756;-5148;-7681;-8937;-8702;-7022;-4167;-627;3032;6168;8293;9026;8261;6121;2959;-697;-4231;-7066;-8722;-8926;-7644;-5089;-1685;1998
5346;7812;8964;8638;6860;3950;377;-3259;-6349;-8386;-9022;-8160;-5935;-2727;942;4447;7217;8783;8884;7512;4881;1443;-2236;-5547;-7927;-8995;-8557;-6703;-3722;-136;3492;6518;8476;9011;8050;5749;2489;-1186;-4660;-7363;-8836;-8837;-7372;-4672;-1200;2475;5736;8046;9009;8479
6532;3498;-114;-3714;-6690;-8554;-8996;-7934;-5557;-2250;1430;4870;7501;8885;8784;7226;4461;954;-2711;-5925;-8154;-9022;-8390;-6360;-3271;364;3934;6857;8627;8973;7813;5362;2010;-1671;-5077;-7635;-8925;-8725;-7076;-4243;-710;2947;6108;8257;9027;8295;6184;3040;-609;-4155
-7014;-8696;-8941;-7688;-5160;-1770;1914;5278;7765;8957;8661;6917;4026;463;-3178;-6287;-8353;-9024;-8197;-6000;-2808;857;4372;7166;8760;8902;7556;4956;1528;-2155;-5476;-7888;-8985;-8586;-6757;-3805;-215;3406;6463;8442;9019;8086;5817;2569;-1100;-4587;-7313;-8818;-8856;-7420
-4746;-1286;2393;5671;8002;9009;8504;6594;3577;-30;-3635;-6632;-8527;-9002;-7975;-5626;-2333;1344;4797;7454;8868;8803;7280;4532;1041;-2629;-5862;-8112;-9024;-8417;-6424;-3350;277;3858;6798;8604;8980;7856;5431;2093;-1585;-5008;-7587;-8913;-8746;-7127;-4322;-794;2865;6044
8221;9026;8329;6246;3120;-523;-4079;-6959;-8675;-8951;-7733;-5231;-1852;1827;5212;7717;8949;8682;6975;4101;549;-3096;-6227;-8319;-9028;-8229;-6067;-2886;767;4300;7111;8742;8913;7605;5026;1613;-2070;-5407;-7848;-8973;-8615;-6813;-3881;-304;3330;6400;8415;9017;8129;5879
2654;-1014;-4512;-7264;-8795;-8877;-7465;-4821;-1369;2309;5604;7964;9000;8536;6647;3661;52;-3551;-6576;-8498;-9007;-8016;-5691;-2418;1261;4723;7407;8849;8825;7326;4609;1126;-2548;-5793;-8079;-9013;-8455;-6476;-3436;195;3776;6745;8575;8990;7898;5499;2177;-1502;-4934;-7544
-8894;-8770;-7179;-4396;-883;2786;5977;8189;9022;8363;6307;3200;-435;-4005;-6902;-8652;-8960;-7779;-5297;-1943;1749;5135;7677;8935;8705;7029;4178;635;-3017;-6162;-8287;-9027;-8266;-6128;-2970;684;4220;7060;8718;8928;7651;5096;1699;-1988;-5338;-7803;-8967;-8637;-6871;-3958
-389;3248;6342;8379;9025;8163;5945;2736;-930;-4437;-7211;-8778;-8890;-7515;-4892;-1455;2227;5536;7923;8993;8561;6710;3734;145;-3477;-6516;-8468;-9013;-8055;-5757;-2501;1174;4653;7355;8834;8841;7376;4685;1210;-2464;-5728;-8040;-9008;-8484;-6539;-3511;105;3703;6682;8552
8996;7939;5567;2261;-1417;-4860;-7496;-8882;-8788;-7231;-4472;-964;2698;5919;8146;9024;8394;6366;3285;-357;-3920;-6850;-8625;-8972;-7820;-5371;-2021;1660;5068;7630;8921;8730;7080;4257;719;-2936;-6099;-8253;-9027;-8299;-6192;-3051;599;4143;7007;8694;8941;7696;5167;1783
-1905;-5267;-7762;-8953;-8666;-6923;-4039;-473;3165;6283;8346;9026;8200;6009;2818;-843;-4365;-7156;-8761;-8901;-7565;-4964;-1538;2140;5469;7880;8986;8588;6767;3812;230;-3397;-6456;-8437;-9019;-8092;-5823;-2583;1089;4577;7304;8817;8857;7426;4758;1294;-2379;-5664;-7998;-9006
-8509;-6601;-3588;18;3625;6624;8524;9000;7984;5632;2345;-1333;-4788;-7448;-8865;-8807;-7284;-4544;-1052;2619;5851;8111;9019;8425;6430;3361;-265;-3847;-6792;-8599;-8982;-7861;-5441;-2103;1574;4996;7585;8907;8752;7133;4333;803;-2849;-6040;-8214;-9026;-8336;-6251;-3133;513
4069;6949;8675;8950;7740;5240;1864;-1816;-5200;-7714;-8947;-8683;-6985;-4108;-566;3092;6213;8319;9024;8238;6071;2902;-762;-4284;-7107;-8737;-8916;-7611;-5035;-1624;2058;5400;7839;8975;8617;6821;3892;313;-3316;-6395;-8408;-9021;-8132;-5887;-2666;1003;4503;7253;8799;8873
7475;4830;1380;-2298;-5594;-7960;-8998;-8539;-6658;-3668;-67;3542;6569;8491;9012;8019;5700;2428;-1249;-4713;-7401;-8848;-8825;-7335;-4619;-1136;2533;5789;8070;9014;8457;6489;3440;-176;-3774;-6730;-8576;-8988;-7905;-5507;-2189;1491;4924;7537;8893;8772;7186;4409;888;-2768
-5976;-8177;-9026;-8366;-6314;-3213;427;3992;6896;8647;8963;7783;5309;1951;-1735;-5128;-7670;-8934;-8707;-7037;-4189;-644;3002;6160;8278;9028;8272;6134;2984;-673;-4212;-7051;-8716;-8930;-7653;-5111;-1704;1972;5333;7794;8967;8641;6877;3971;399;-3236;-6334;-8374;-9027;-8166
-5954;-2749;921;4425;7206;8775;8891;7522;4900;1469;-2218;-5522;-7923;-8987;-8569;-6714;-3748;-153;3466;6507;8465;9012;8062;5764;2513;-1165;-4641;-7347;-8833;-8843;-7384;-4693;-1222;2453;5719;8033;9012;8482;6553;3516;-89;-3696;-6672;-8552;-8991;-7952;-5568;-2279;1410;4849
7490;8880;8789;7241;4478;979;-2691;-5908;-8143;-9023;-8396;-6379;-3290;338;3915;6839;8623;8973;7827;5377;2035;-1652;-5055;-7626;-8919;-8733;-7087;-4267;-730;2922;6093;8246;9028;8304;6199;3063;-588;-4135;-6997;-8695;-8939;-7703;-5177;-1794;1894;5258;7754;8954;8666;6933
4048;484;-3155;-6272;-8344;-9026;-8204;-6018;-2829;833;4352;7152;8756;8903;7572;4972;1552;-2131;-5460;-7875;-8984;-8593;-6772;-3824;-241;3389;6444;8437;9017;8099;5833;2592;-1075;-4569;-7297;-8814;-8860;-7432;-4768;-1305;2369;5654;7993;9004;8514;6609;3597;-3;-3617;-6613
-8524;-8998;-7991;-5639;-2357;1320;4781;7439;8866;8807;7291;4554;1063;-2607;-5843;-8107;-9016;-8431;-6436;-3372;252;3839;6782;8598;8983;7866;5451;2112;-1560;-4989;-7577;-8905;-8756;-7140;-4341;-817;2841;6031;8207;9030;8335;6264;3141;-499;-4062;-6940;-8672;-8951;-7747;-5248
-1876;1805;5191;7708;8944;8691;6986;4125;568;-3071;-6213;-8308;-9030;-8237;-6085;-2908;745;4276;7101;8732;8919;7617;5043;1639;-2051;-5388;-7835;-8973;-8619;-6829;-3903;-324;3304;6389;8401;9023;8136;5898;2676;-992;-4494;-7247;-8794;-8877;-7480;-4839;-1393;2290;5582;7957
8995;8544;6665;3680;78;-3533;-6560;-8489;-9011;-8023;-5712;-2436;1235;4706;7393;8845;8830;7339;4631;1147;-2524;-5777;-8068;-9013;-8461;-6496;-3451;166;3762;6724;8571;8990;7912;5515;2201;-1479;-4916;-7528;-8895;-8771;-7196;-4415;-904;2762;5963;8178;9020;8375;6319;3227
-417;-3979;-6889;-8645;-8963;-7791;-5317;-1961;1722;5121;7662;8933;8710;7045;4196;659;-2994;-6150;-8272;-9032;-8272;-6147;-2991;661;4201;7045;8711;8934;7659;5119;1717;-1962;-5322;-7790;-8964;-8646;-6883;-3983;-408;3222;6328;8371;9024;8174;5961;2758;-906;-4419;-7195;-8776
-8890;-7531;-4910;-1477;2202;5518;7913;8989;8572;6722;3756;167;-3458;-6496;-8463;-9012;-8067;-5774;-2522;1150;4634;7339;8831;8844;7391;4704;1231;-2441;-5711;-8030;-9006;-8492;-6555;-3532;82;3682;6665;8547;8993;7955;5582;2284;-1394;-4843;-7483;-8876;-8795;-7243;-4493;-987
2678;5900;8138;9022;8400;6389;3297;-321;-3912;-6825;-8625;-8970;-7834;-5387;-2044;1637;5050;7617;8918;8735;7095;4277;742;-2912;-6084;-8243;-9024;-8313;-6204;-3075;576;4126;6990;8689;8945;7706;5188;1806;-1883;-5248;-7748;-8953;-8670;-6940;-4057;-496;3144;6265;8337;9029
8207;6028;2838;-819;-4345;-7141;-8756;-8904;-7578;-4982;-1563;2122;5447;7872;8982;8595;6782;3833;253;-3377;-6438;-8431;-9019;-8103;-5842;-2603;1065;4557;7293;8810;8863;7439;4775;1319;-2360;-5644;-7989;-9003;-8519;-6616;-3609;-6;3604;6608;8516;9005;7990;5654;2363;-1307
-4770;-7435;-8859;-8815;-7295;-4567;-1072;2594;5836;8098;9019;8433;6447;3380;-239;-3831;-6773;-8595;-8982;-7875;-5456;-2129;1554;4976;7572;8903;8758;7147;4353;827;-2829;-6023;-8205;-9025;-8345;-6265;-3159;495;4044;6938;8665;8955;7751;5259;1887;-1795;-5181;-7703;-8940;-8695
-6993;-4135;-582;3065;6202;8305;9029;8243;6091;2922;-736;-4265;-7093;-8732;-8920;-7621;-5057;-1644;2035;5380;7831;8969;8626;6835;3914;336;-3295;-6377;-8400;-9022;-8141;-5907;-2685;979;4484;7242;8788;8884;7481;4855;1399;-2274;-5576;-7949;-8995;-8548;-6673;-3689;-89;3523
6551;8486;9010;8033;5716;2451;-1225;-4697;-7383;-8846;-8830;-7345;-4643;-1156;2509;5774;8057;9019;8458;6509;3460;-155;-3750;-6717;-8569;-8989;-7917;-5525;-2212;1468;4906;7522;8893;8773;7203;4425;914;-2750;-5956;-8170;-9024;-8375;-6332;-3235;405;3969;6883;8640;8965;7797
5324;1975;-1713;-5110;-7656;-8932;-8713;-7051;-4209;-669;2982;6141;8268;9031;8278;6153;3004;-652;-4190;-7037;-8711;-8932;-7668;-5127;-1729;1951;5312;7784;8963;8647;6895;3988;424;-3216;-6318;-8366;-9026;-8177;-5972;-2768;895;4409;7188;8771;8896;7531;4927;1483;-2189;-5510
-7907;-8988;-8574;-6731;-3768;-174;3442;6494;8454;9017;8070;5784;2533;-1140;-4621;-7336;-8826;-8848;-7399;-4709;-1249;2435;5700;8024;9008;8493;6565;3542;-70;-3670;-6661;-8539;-8998;-7959;-5590;-2298;1386;4831;7477;8876;8794;7253;4501;998;-2664;-5894;-8131;-9022;-8406;-6394
-3311;314;3896;6824;8615;8978;7834;5400;2053;-1626;-5037;-7614;-8914;-8740;-7100;-4288;-753;2901;6075;8238;9026;8315;6215;3083;-563;-4116;-6983;-8686;-8947;-7711;-5199;-1813;1866;5243;7741;8951;8673;6947;4067;508;-3133;-6258;-8333;-9027;-8215;-6035;-2851;809;4333;7137
8749;8909;7582;4993;1573;-2110;-5441;-7863;-8983;-8597;-6791;-3843;-263;3363;6433;8425;9018;8111;5849;2614;-1050;-4554;-7279;-8813;-8861;-7448;-4783;-1332;2350;5634;7983;9003;8521;6624;3620;16;-3591;-6603;-8510;-9006;-7997;-5659;-2379;1299;4760;7427;8859;8814;7304;4574
1087;-2586;-5825;-8096;-9016;-8440;-6450;-3395;231;3819;6764;8595;8979;7886;5460;2144;-1545;-4965;-7565;-8903;-8760;-7154;-4361;-841;2822;6010;8202;9027;8346;6278;3165;-480;-4034;-6933;-8657;-8963;-7750;-5274;-1891;1774;5183;7683;8957;8678;7020;4123;618;-3082;-6154;-8372
-8617;-4507;851;5766;9637;11613;11561;9384;5690;1039;-3572;-7435;-9768;-10304;-8906;-6003;-2077;2012;5586;7944;8731;7842;5526;2271;-1266;-4379;-6515;-7256;-6560;-4568;-1771;1282;3950;5708;6228;5432;3514;894;-1871;-4200;-5615;-5817;-4772;-2694;-17;2710;4899;6106;6040;4712
2355;-561;-3450;-5733;-6913;-6742;-5203;-2579;646;3840;6378;7740;7639;6052;3261;-225;-3745;-6633;-8305;-8443;-6982;-4179;-555;3219;6429;8462;8924;7721;5060;1451;-2448;-5876;-8224;-9025;-8149;-5750;-2278;1617;5215;7835;8996;8477;6376;3086;-780;-4498;-7381;-8886;-8729;-6949
-3867;-65;3746;6862;8696;8907;7456;4615;913;-2961;-6284;-8428;-9008;-7899;-5320;-1750;2150;5646;8093;9022;8279;5978;2572;-1320;-4962;-7679;-8965;-8576;-6588;-3373;479;4234;7203;8825;8802;7137;4140;371;-3469;-6660;-8611;-8950;-7625;-4872;-1213;2673;6059;8318;9021;8043
5563;2049;-1858;-5404;-7955;-9009;-8393;-6204;-2861;1014;4710;7513;8926;8666;6792;3649;-172;-3964;-7013;-8760;-8861;-7323;-4405;-675;3189;6449;8515;8984;7783;5126;1514;-2381;-5832;-8196;-9024;-8180;-5796;-2342;1554;5161;7802;8992;8497;6424;3147;-719;-4441;-7345;-8872;-8745
-6991;-3924;-134;3692;6817;8680;8916;7493;4669;976;-2900;-6234;-8410;-9007;-7935;-5372;-1811;2088;5594;8064;9021;8302;6029;2635;-1258;-4906;-7649;-8954;-8598;-6630;-3432;413;4174;7167;8809;8819;7176;4196;435;-3409;-6616;-8590;-8958;-7660;-4928;-1277;2612;6014;8289;9024
8072;5614;2111;-1792;-5354;-7922;-9009;-8413;-6254;-2919;952;4648;7484;8910;8688;6833;3709;-108;-3906;-6974;-8739;-8880;-7353;-4467;-738;3128;6405;8492;8990;7816;5177;1579;-2319;-5783;-8165;-9029;-8203;-5851;-2401;1492;5107;7770;8983;8522;6465;3212;-655;-4385;-7309;-8858
-8766;-7025;-3985;-198;3632;6774;8664;8925;7529;4725;1040;-2840;-6187;-8384;-9014;-7961;-5426;-1877;2028;5543;8034;9021;8322;6081;2692;-1188;-4855;-7613;-8947;-8617;-6676;-3487;345;4120;7122;8799;8830;7217;4253;500;-3352;-6569;-8573;-8963;-7697;-4976;-1348;2555;5960;8269
9023;8102;5664;2170;-1725;-5303;-7890;-9004;-8439;-6298;-2984;893;4592;7445;8902;8703;6875;3770;-45;-3847;-6933;-8725;-8888;-7394;-4519;-802;3062;6363;8469;8997;7848;5230;1642;-2258;-5731;-8140;-9026;-8230;-5898;-2468;1430;5054;7737;8979;8539;6513;3268;-585;-4331;-7268
-8850;-8777;-7069;-4042;-257;3567;6735;8641;8936;7567;4777;1108;-2783;-6138;-8360;-9018;-7990;-5479;-1937;1958;5497;8004;9017;8351;6125;2753;-1122;-4802;-7574;-8942;-8634;-6720;-3550;285;4061;7083;8783;8843;7254;4312;564;-3290;-6528;-8549;-8975;-7724;-5035;-1405;2487;5913
8242;9025;8131;5714;2234;-1664;-5251;-7856;-9001;-8459;-6347;-3042;823;4542;7406;8892;8719;6918;3826;22;-3788;-6893;-8706;-8901;-7431;-4575;-866;3005;6312;8449;9000;7881;5282;1708;-2199;-5679;-8113;-9025;-8256;-5948;-2526;1361;5002;7703;8971;8561;6559;3325;-521;-4273
-7230;-8835;-8792;-7112;-4098;-325;3512;6690;8623;8944;7600;4834;1171;-2717;-6096;-8333;-9021;-8022;-5525;-2004;1898;5444;7970;9018;8374;6172;2820;-1068;-4739;-7546;-8926;-8656;-6760;-3611;220;4004;7044;8768;8854;7296;4364;631;-3230;-6483;-8528;-8983;-7757;-5090;-1466;2424
5866;8212;9030;8154;5767;2297;-1602;-5196;-7827;-8993;-8484;-6388;-3106;761;4483;7370;8883;8733;6962;3882;86;-3730;-6847;-8693;-8908;-7470;-4630;-931;2945;6267;8425;9003;7914;5332;1773;-2134;-5631;-8083;-9024;-8283;-5996;-2586;1298;4945;7673;8958;8587;6599;3388;-456
-4221;-7187;-8823;-8806;-7150;-4155;-394;3456;6644;8606;8952;7635;4889;1231;-2651;-6048;-8311;-9018;-8058;-5574;-2067;1837;5389;7944;9008;8402;6217;2881;-1000;-4690;-7506;-8920;-8672;-6803;-3668;154;3944;7005;8752;8869;7330;4425;689;-3165;-6439;-8507;-8987;-7792;-5143;-1531
2362;5818;8185;9029;8182;5817;2356;-1531;-5149;-7791;-8990;-8505;-6434;-3166;697;4426;7333;8870;8750;7002;3943;150;-3673;-6804;-8676;-8917;-7505;-4687;-995;2882;6222;8401;9009;7943;5386;1833;-2069;-5580;-8055;-9021;-8309;-6043;-2651;1238;4890;7636;8955;8601;6647;3446
-391;-4162;-7151;-8807;-8822;-7187;-4213;-456;3393;6602;8584;8963;7667;4946;1293;-2592;-5997;-8285;-9022;-8083;-5627;-2132;1777;5335;7916;9003;8426;6261;2944;-937;-4631;-7473;-8908;-8692;-6846;-3726;89;3888;6961;8736;8882;7366;4483;756;-3109;-6393;-8484;-8994;-7822;-5197
-1596;2299;5769;8160;9026;8212;5863;2419;-1469;-5093;-7761;-8980;-8530;-6479;-3227;633;4372;7292;8859;8766;7040;4004;213;-3612;-6763;-8657;-8927;-7543;-4737;-1062;2821;6175;8375;9017;7970;5443;1890;-2004;-5529;-8026;-9016;-8337;-6089;-2715;1173;4840;7599;8947;8621;6687
3509;-329;-4101;-7113;-8793;-8835;-7226;-4273;-513;3326;6563;8561;8970;7703;4997;1361;-2532;-5950;-8257;-9026;-8109;-5679;-2192;1708;5289;7879;9004;8443;6315;2997;-868;-4578;-7434;-8899;-8708;-6890;-3783;23;3832;6919;8720;8892;7403;4539;821;-3047;-6347;-8464;-8998;-7856
-5247;-1659;2236;5717;8133;9024;8241;5911;2484;-1411;-5035;-7730;-8972;-8550;-6524;-3289;570;4313;7258;8844;8781;7082;4057;282;-3552;-6723;-8634;-8943;-7572;-4796;-1123;2759;6126;8352;9019;8000;5493;1957;-1942;-5480;-7994;-9016;-8358;-6138;-2775;1108;4782;7569;8934;8643
6731;3566;-263;-4045;-7071;-8778;-8849;-7263;-4332;-579;3269;6518;8540;8979;7733;5052;1425;-2470;-5899;-8235;-9024;-8139;-5728;-2254;1646;5231;7853;8993;8472;6356;3063;-807;-4523;-7396;-8888;-8726;-6928;-3846;-40;3772;6878;8704;8902;7441;4593;884;-2983;-6303;-8438;-9006
-7885;-5304;-1719;2173;5668;8103;9023;8267;5958;2549;-1346;-4985;-7694;-8968;-8568;-6569;-3345;500;4257;7220;8829;8800;7120;4116;343;-3492;-6678;-8616;-8949;-7609;-4853;-1186;2698;6080;8326;9021;8030;5544;2020;-1878;-5429;-7964;-9015;-8380;-6188;-2833;1043;4726;7533;8926
8661;6774;3626;-200;-3987;-7031;-8763;-8861;-7302;-4387;-645;3207;6474;8520;8983;7771;5100;1490;-2406;-5852;-8204;-9029;-8164;-5782;-2313;1581;5182;7816;8992;8488;6406;3123;-741;-4468;-7360;-8877;-8741;-6970;-3902;-105;3711;6838;8683;8918;7474;4652;945;-2923;-6255;-8416
-9008;-7918;-5354;-1787;2114;5617;8073;9025;8288;6010;2609;-1283;-4926;-7665;-8956;-8592;-6611;-3408;442;4195;7184;8813;8815;7159;4175;408;-3435;-6635;-8595;-8959;-7641;-4906;-1254;2639;6029;8306;9021;8061;5593;2083;-1816;-5374;-7935;-9009;-8407;-6233;-2896;979;4675;7493
8918;8679;6814;3688;-135;-3929;-6992;-8747;-8873;-7340;-4441;-712;3150;6424;8502;8987;7804;5156;1552;-2345;-5803;-8176;-9029;-8192;-5828;-2381;1521;5126;7786;8985;8512;6449;3182;-675;-4412;-7320;-8867;-8755;-7014;-3959;-169;3654;6792;8669;8923;7514;4704;1014;-2866;-6206
-8394;-9012;-7948;-5406;-1849;2048;5566;8048;9018;8319;6054;2671;-1218;-4874;-7627;-8951;-8610;-6656;-3468;376;4143;7139;8803;8826;7197;4233;474;-3375;-6590;-8578;-8966;-7675;-4963;-1310;2569;5986;8276;9025;8089;5647;2142;-1750;-5327;-7900;-9006;-8429;-6279;-2960;915;4620
7458;8908;8695;6858;3744;-68;-3873;-6946;-8735;-8881;-7381;-4497;-774;3089;6378;8479;8993;7836;5210;1616;-2284;-5752;-8151;-9026;-8219;-5880;-2437;1447;5083;7745;8984;8531;6495;3242;-613;-4352;-7285;-8851;-8775;-7050;-4021;-231;3593;6752;8649;8933;7550;4756;1079;-2801
-6163;-8368;-9016;-7981;-5454;-1913;1985;5516;8015;9018;8343;6103;2734;-1157;-4820;-7591;-8943;-8627;-6702;-3525;308;4087;7100;8788;8839;7238;4287;539;-3313;-6548;-8555;-8974;-7712;-5013;-1378;2512;5935;8249;9027;8117;5696;2208;-1689;-5273;-7869;-9003;-8450;-6326;-3019;850
4562;7423;8897;8712;6900;3805;-10;-3807;-6912;-8712;-8896;-7417;-4552;-841;3031;6332;8456;9000;7866;5261;1681;-2221;-5701;-8125;-9024;-8249;-5924;-2503;1390;5021;7718;8973;8554;6540;3304;-549;-4299;-7242;-8843;-8783;-7096;-4075;-300;3537;6707;8633;8939;7587;4812;1140
-2738;-6114;-8346;-9016;-8015;-5503;-1978;1924;5466;7981;9021;8361;6155;2792;-1087;-4770;-7553;-8938;-8643;-6747;-3580;240;4030;7058;8775;8852;7276;4346;600;-3254;-6498;-8540;-8975;-7748;-5065;-1446;2454;5885;8224;9028;8143;5746;2271;-1624;-5220;-7840;-8995;-8476;-6370;-3080
787;4505;7385;8886;8729;6942;3862;59;-3756;-6863;-8700;-8904;-7452;-4610;-903;2965;6291;8431;9006;7897;5314;1743;-2156;-5651;-8096;-9023;-8274;-5976;-2563;1326;4970;7682;8966;8573;6585;3363;-483;-4240;-7210;-8822;-8806;-7129;-4136;-360;3471;6669;8609;8951;7621;4866
1207;-2681;-6065;-8319;-9023;-8038;-5559;-2041;1863;5411;7956;9012;8389;6198;2856;-1025;-4711;-7522;-8924;-8665;-6788;-3642;179;3971;7019;8756;8866;7315;4400;670;-3199;-6453;-8516;-8985;-7778;-5120;-1508;2389;5836;8199;9026;8176;5792;2333;-1560;-5167;-7805;-8991;-8497;-6418
-3139;720;4455;7343;8878;8742;6983;3921;124;-3693;-6827;-8679;-8918;-7488;-4663;-967;2902;6245;8406;9011;7929;5366;1808;-2099;-5596;-8070;-9019;-8299;-6025;-2625;1260;4916;7650;8957;8595;6626;3423;-417;-4184;-7167;-8815;-8814;-7174;-4189;-428;3416;6621;8592;8958;7656
4920;1273;-2621;-6015;-8297;-9021;-8072;-5604;-2106;1799;5359;7926;9008;8414;6246;2915;-962;-4656;-7482;-8918;-8678;-6834;-3701;114;3914;6978;8742;8876;7351;4459;731;-3131;-6415;-8490;-8995;-7807;-5176;-1567;2322;5788;8171;9025;8204;5842;2397;-1500;-5113;-7774;-8984;-8518
-6462;-3202;657;4396;7309;8863;8760;7025;3975;192;-3639;-6779;-8665;-8924;-7527;-4717;-1035;2850;6189;8389;9011;7959;5421;1867;-2029;-5554;-8034;-9021;-8324;-6070;-2688;1196;4862;7614;8951;8613;6671;3483;-356;-4125;-7126;-8802;-8826;-7214;-4247;-492;3356;6578;8572;8965
7689;4973;1338;-2558;-5967;-8272;-9024;-8098;-5659;-2163;1732;5309;7892;9005;8436;6295;2975;-896;-4603;-7446;-8905;-8699;-6871;-3763;51;3852;6941;8724;8889;7388;4514;795;-3070;-6366;-8472;-8996;-7845;-5224;-1636;2267;5735;8143;9027;8226;5894;2459;-1435;-5060;-7742;-8977
