c0;c1;c2;c3;c4;c5;c6;c7;c8;c9;c10;c11;c12;c13;c14;c15;c16;c17;c18;c19;c20;c21;c22;c23;c24;c25;c26;c27;c28;c29;c30;c31;c32;c33;c34;c35;c36;c37;c38;c39;c40;c41;c42;c43;c44;c45;c46;c47;c48;c49
325;3002;5783;7747;8885;8901;7927;5957;3338;273;-2778;-5539;-7616;-8814;-8952;-8049;-6176;-3591;-566;2515;5306;7466;8742;8990;8167;6387;3842;855;-2247;-5069;-7307;-8664;-9015;-8281;-6585;-4098;-1135;1970;4833;7133;8586;9022;8395;6772;4351;1414;-1689;-4595;-6954;-8494
-9027;-8494;-6958;-4596;-1695;1413;4345;6772;8392;9024;8585;7136;4836;1973;-1131;-4096;-6581;-8283;-9010;-8669;-7306;-5074;-2249;851;3838;6387;8162;8992;8741;7471;5303;2524;-568;-3581;-6180;-8043;-8956;-8810;-7625;-5531;-2796;286;3318;5971;7908;8918;8867;7770;5758;3058
2;-3056;-5754;-7769;-8866;-8919;-7909;-5974;-3324;-285;2788;5532;7621;8810;8955;8045;6183;3584;570;-2518;-5304;-7465;-8745;-8986;-8172;-6380;-3850;-848;2240;5076;7300;8670;9009;8286;6581;4101;1133;-1967;-4836;-7133;-8585;-9021;-8396;-6771;-4351;-1415;1692;4592;6956;8492
9029;8493;6958;4596;1695;-1414;-4344;-6773;-8391;-9025;-8584;-7135;-4839;-1970;1128;4099;6577;8288;9006;8671;7304;5076;2246;-846;-3844;-6382;-8167;-8988;-8744;-7468;-5308;-2519;565;3582;6180;8041;8958;8809;7624;5534;2791;-280;-3324;-5966;-7913;-8913;-8871;-7770;-5755;-3062
1;3055;5753;7770;8866;8918;7912;5970;3327;284;-2787;-5533;-7619;-8813;-8953;-8047;-6180;-3587;-569;2517;5304;7466;8745;8985;8172;6382;3847;850;-2243;-5071;-7305;-8666;-9012;-8283;-6586;-4096;-1136;1969;4835;7132;8585;9023;8394;6772;4351;1414;-1690;-4594;-6954;-8494
-9026;-8496;-6955;-4599;-1692;1409;4349;6770;8392;9025;8583;7138;4835;1974;-1132;-4095;-6581;-8283;-9010;-8670;-7303;-5077;-2246;848;3842;6381;8169;8987;8744;7467;5309;2518;-562;-3586;-6177;-8045;-8953;-8814;-7619;-5539;-2788;281;3321;5970;7909;8916;8868;7772;5754;3061
1;-3055;-5754;-7770;-8866;-8918;-7910;-5973;-3324;-288;2791;5530;7622;8808;8957;8045;6180;3587;569;-2517;-5305;-7464;-8747;-8983;-8172;-6382;-3848;-850;2243;5073;7302;8668;9010;8285;6584;4099;1133;-1968;-4834;-7135;-8582;-9025;-8394;-6772;-4352;-1412;1689;4593;6956;8491
9030;8493;6957;4597;1694;-1410;-4348;-6771;-8391;-9026;-8582;-7138;-4835;-1973;1129;4099;6577;8286;9009;8669;7305;5075;2247;-846;-3845;-6379;-8170;-8985;-8747;-7464;-5312;-2516;562;3586;6177;8043;8957;8809;7624;5534;2793;-285;-3318;-5972;-7908;-8916;-8869;-7769;-5758;-3058
-3;3057;5753;7769;8868;8915;7914;5970;3325;286;-2788;-5532;-7621;-8810;-8955;-8045;-6181;-3586;-571;2519;5305;7464;8745;8986;8170;6386;3843;854;-2246;-5071;-7302;-8670;-9009;-8285;-6584;-4097;-1137;1970;4835;7131;8588;9020;8396;6771;4353;1412;-1688;-4596;-6952;-8497
-9023;-8499;-6953;-4600;-1692;1409;4348;6770;8395;9021;8588;7132;4840;1971;-1130;-4095;-6583;-8282;-9011;-8668;-7306;-5074;-2248;847;3844;6379;8171;8985;8745;7467;5307;2522;-566;-3583;-6179;-8044;-8953;-8815;-7619;-5537;-2792;284;3319;5970;7910;8915;8870;7769;5756;3061
-1;-3053;-5754;-7771;-8864;-8922;-7906;-5976;-3322;-287;2788;5531;7623;8808;8958;8042;6184;3585;569;-2515;-5309;-7461;-8746;-8985;-8172;-6382;-3847;-851;2243;5073;7301;8671;9006;8290;6578;4104;1130;-1965;-4838;-7130;-8587;-9021;-8396;-6770;-4354;-1411;1688;4595;6955;8491
9031;8491;6959;4597;1691;-1408;-4348;-6772;-8389;-9028;-8582;-7137;-4837;-1972;1131;4095;6580;8286;9006;8674;7300;5080;2242;-845;-3843;-6382;-8167;-8988;-8744;-7467;-5308;-2521;565;3584;6178;8044;8954;8812;7624;5532;2794;-284;-3320;-5969;-7910;-8916;-8868;-7772;-5755;-3060
-2;3057;5753;7768;8869;8916;7912;5972;3324;287;-2790;-5529;-7624;-8808;-8957;-8045;-6181;-3587;-569;2517;5304;7467;8742;8989;8167;6387;3844;850;-2240;-5076;-7299;-8671;-9008;-8287;-6582;-4098;-1137;1971;4833;7134;8584;9023;8395;6771;4352;1413;-1689;-4594;-6955;-8493
-9027;-8496;-6955;-4598;-1693;1411;4345;6773;8390;9027;8582;7138;4835;1975;-1133;-4094;-6582;-8282;-9012;-8667;-7306;-5075;-2246;847;3842;6381;8170;8985;8746;7465;5310;2520;-566;-3582;-6180;-8041;-8957;-8810;-7624;-5535;-2789;279;3325;5966;7911;8916;8868;7771;5756;3059
3;-3058;-5750;-7772;-8865;-8919;-7909;-5974;-3322;-289;2790;5532;7620;8810;8957;8043;6183;3586;569;-2518;-5303;-7467;-8742;-8988;-8169;-6384;-3846;-851;2242;5075;7300;8670;9009;8285;6584;4099;1133;-1967;-4835;-7134;-8582;-9027;-8391;-6775;-4350;-1413;1689;4594;6955;8492
9029;8493;6958;4597;1693;-1409;-4349;-6770;-8392;-9023;-8586;-7134;-4839;-1971;1129;4098;6577;8287;9007;8672;7302;5076;2248;-850;-3838;-6387;-8164;-8988;-8745;-7467;-5307;-2523;569;3580;6180;8041;8960;8805;7628;5532;2791;-280;-3324;-5967;-7910;-8917;-8867;-7772;-5756;-3059
-2;3056;5754;7767;8869;8915;7914;5970;3325;286;-2789;-5531;-7621;-8810;-8955;-8047;-6178;-3590;-567;2516;5305;7466;8742;8989;8169;6384;3847;849;-2242;-5072;-7305;-8665;-9014;-8283;-6583;-4100;-1134;1969;4832;7135;8583;9025;8393;6773;4351;1415;-1691;-4594;-6953;-8496
-9024;-8498;-6954;-4600;-1691;1408;4349;6769;8394;9022;8587;7135;4837;1972;-1129;-4098;-6579;-8284;-9010;-8670;-7303;-5078;-2245;847;3842;6382;8168;8986;8746;7467;5306;2522;-564;-3586;-6175;-8047;-8953;-8813;-7621;-5537;-2790;281;3321;5969;7910;8916;8869;7769;5758;3059
1;-3054;-5755;-7768;-8868;-8917;-7910;-5973;-3323;-288;2789;5532;7621;8810;8956;8044;6183;3585;569;-2514;-5310;-7459;-8749;-8983;-8172;-6384;-3845;-851;2242;5075;7298;8672;9008;8287;6582;4099;1134;-1967;-4837;-7130;-8586;-9024;-8392;-6775;-4350;-1414;1690;4594;6954;8493
9028;8494;6958;4596;1693;-1410;-4348;-6768;-8396;-9020;-8588;-7134;-4837;-1974;1132;4095;6580;8284;9011;8666;7310;5071;2249;-849;-3842;-6382;-8167;-8987;-8745;-7467;-5309;-2519;563;3586;6175;8046;8953;8813;7621;5536;2791;-281;-3322;-5968;-7911;-8916;-8868;-7772;-5754;-3062
-1;3056;5753;7768;8870;8914;7914;5970;3325;286;-2788;-5531;-7622;-8809;-8957;-8044;-6182;-3587;-569;2518;5302;7469;8741;8988;8170;6384;3845;852;-2243;-5073;-7303;-8666;-9013;-8282;-6586;-4098;-1133;1966;4837;7130;8586;9023;8394;6773;4350;1415;-1690;-4594;-6954;-8495
-9025;-8497;-6954;-4599;-1693;1410;4347;6772;8390;9026;8584;7134;4841;1969;-1128;-4097;-6580;-8285;-9007;-8673;-7300;-5080;-2245;849;3839;6385;8166;8988;8743;7468;5308;2520;-564;-3584;-6179;-8042;-8956;-8810;-7624;-5534;-2793;284;3319;5971;7908;8917;8868;7770;5758;3056
6;-3059;-5751;-7771;-8865;-8920;-7908;-5975;-3321;-291;2795;5524;7626;8807;8958;8044;6181;3586;571;-2520;-5301;-7469;-8741;-8989;-8168;-6385;-3845;-853;2245;5071;7303;8669;9009;8285;6584;4098;1136;-1969;-4835;-7133;-8583;-9025;-8393;-6774;-4350;-1414;1690;4592;6956;8493
9027;8496;6956;4596;1695;-1410;-4349;-6768;-8395;-9021;-8588;-7131;-4843;-1967;1126;4099;6578;8284;9010;8670;7303;5078;2245;-846;-3843;-6381;-8169;-8985;-8747;-7465;-5309;-2521;568;3579;6182;8040;8958;8810;7623;5534;2792;-282;-3321;-5968;-7912;-8914;-8869;-7771;-5756;-3060
-1;3055;5754;7768;8869;8915;7914;5969;3327;284;-2787;-5532;-7620;-8810;-8957;-8044;-6181;-3587;-569;2516;5306;7464;8745;8986;8172;6381;3849;849;-2243;-5070;-7306;-8666;-9012;-8284;-6582;-4102;-1130;1962;4842;7125;8590;9021;8394;6775;4349;1415;-1690;-4593;-6956;-8491
-9030;-8491;-6962;-4593;-1696;1411;4349;6767;8397;9018;8591;7131;4841;1970;-1130;-4095;-6583;-8280;-9013;-8667;-7307;-5073;-2250;849;3841;6383;8167;8988;8743;7469;5305;2525;-571;-3577;-6184;-8038;-8960;-8808;-7625;-5533;-2793;283;3319;5972;7906;8920;8865;7773;5755;3061
1;-3057;-5750;-7773;-8864;-8919;-7910;-5973;-3324;-285;2786;5534;7619;8811;8957;8043;6182;3586;570;-2516;-5306;-7466;-8742;-8989;-8167;-6387;-3843;-855;2245;5074;7298;8674;9003;8292;6578;4103;1131;-1966;-4837;-7130;-8586;-9022;-8396;-6770;-4354;-1412;1689;4594;6955;8492
9028;8494;6958;4596;1695;-1414;-4342;-6776;-8388;-9026;-8584;-7135;-4839;-1971;1129;4097;6579;8285;9009;8669;7305;5075;2248;-848;-3842;-6382;-8169;-8984;-8748;-7465;-5310;-2518;563;3584;6179;8040;8960;8807;7627;5530;2797;-287;-3316;-5973;-7906;-8920;-8865;-7774;-5753;-3063
1;3054;5754;7770;8865;8920;7908;5976;3322;286;-2787;-5532;-7621;-8809;-8958;-8043;-6182;-3587;-569;2517;5304;7467;8743;8986;8171;6384;3846;851;-2243;-5074;-7300;-8669;-9011;-8284;-6585;-4097;-1135;1967;4836;7132;8585;9023;8394;6773;4350;1416;-1692;-4592;-6954;-8494
-9026;-8497;-6955;-4598;-1694;1412;4345;6772;8392;9024;8584;7137;4837;1972;-1130;-4097;-6579;-8284;-9011;-8667;-7308;-5073;-2248;847;3844;6379;8170;8986;8744;7470;5305;2523;-568;-3580;-6180;-8042;-8957;-8809;-7625;-5533;-2792;281;3322;5969;7909;8916;8869;7770;5756;3060
2;-3056;-5752;-7772;-8864;-8920;-7909;-5973;-3325;-286;2788;5533;7618;8813;8954;8045;6182;3586;570;-2517;-5305;-7465;-8744;-8987;-8168;-6386;-3845;-852;2242;5074;7301;8671;9006;8289;6580;4102;1133;-1969;-4832;-7136;-8582;-9025;-8393;-6774;-4350;-1414;1688;4597;6950;8498
9022;8501;6952;4600;1693;-1410;-4347;-6771;-8391;-9026;-8582;-7139;-4834;-1974;1130;4097;6578;8285;9009;8671;7302;5078;2246;-847;-3842;-6382;-8167;-8989;-8740;-7474;-5302;-2525;569;3581;6178;8044;8955;8812;7621;5537;2789;-279;-3324;-5967;-7910;-8918;-8865;-7774;-5755;-3058
-6;3060;5749;7773;8865;8918;7911;5973;3322;289;-2790;-5531;-7620;-8812;-8953;-8048;-6178;-3590;-566;2514;5306;7464;8744;8988;8169;6384;3847;850;-2243;-5072;-7303;-8668;-9011;-8285;-6582;-4101;-1133;1968;4833;7134;8584;9022;8398;6767;4358;1407;-1684;-4596;-6955;-8492
-9030;-8492;-6957;-4600;-1690;1405;4352;6768;8394;9021;8589;7132;4841;1969;-1128;-4098;-6579;-8284;-9009;-8670;-7305;-5075;-2248;848;3841;6384;8165;8990;8741;7470;5306;2523;-566;-3584;-6177;-8045;-8954;-8812;-7622;-5536;-2791;282;3321;5968;7910;8916;8869;7769;5760;3054
8;-3061;-5749;-7772;-8865;-8918;-7911;-5972;-3325;-285;2787;5533;7620;8810;8956;8044;6183;3586;569;-2516;-5306;-7465;-8741;-8990;-8167;-6386;-3846;-851;2242;5075;7300;8668;9013;8281;6587;4096;1137;-1970;-4833;-7135;-8582;-9025;-8394;-6771;-4353;-1412;1688;4595;6953;8495
9027;8493;6960;4593;1697;-1412;-4347;-6770;-8393;-9023;-8586;-7135;-4839;-1970;1128;4098;6578;8286;9008;8670;7305;5075;2247;-847;-3843;-6380;-8170;-8985;-8746;-7467;-5308;-2520;562;3588;6173;8047;8954;8810;7626;5531;2794;-282;-3323;-5965;-7913;-8914;-8869;-7772;-5755;-3061
0;3055;5753;7768;8869;8915;7914;5970;3326;285;-2789;-5528;-7626;-8805;-8960;-8043;-6181;-3588;-569;2517;5304;7467;8743;8987;8169;6385;3845;852;-2243;-5072;-7305;-8665;-9012;-8284;-6584;-4100;-1134;1968;4836;7131;8584;9025;8393;6775;4347;1418;-1693;-4591;-6955;-8494
-9027;-8494;-6958;-4596;-1695;1411;4347;6770;8393;9023;8586;7135;4838;1973;-1132;-4094;-6581;-8285;-9008;-8670;-7304;-5077;-2246;846;3844;6380;8169;8985;8746;7467;5308;2521;-566;-3582;-6179;-8043;-8955;-8811;-7624;-5534;-2791;279;3325;5966;7912;8914;8869;7770;5757;3060
1;-3055;-5753;-7769;-8867;-8918;-7911;-5972;-3324;-287;2789;5530;7622;8810;8955;8047;6178;3591;565;-2513;-5308;-7461;-8748;-8984;-8171;-6383;-3847;-850;2241;5073;7303;8667;9012;8283;6585;4098;1136;-1969;-4834;-7133;-8585;-9022;-8396;-6771;-4353;-1411;1686;4596;6954;8492
9029;8494;6956;4599;1693;-1411;-4345;-6772;-8392;-9021;-8591;-7128;-4845;-1967;1127;4098;6579;8283;9010;8670;7304;5077;2246;-847;-3843;-6380;-8169;-8985;-8747;-7465;-5311;-2517;561;3588;6173;8048;8951;8814;7621;5537;2789;-280;-3322;-5969;-7909;-8917;-8867;-7772;-5756;-3059
-4;3059;5749;7772;8866;8917;7912;5971;3325;286;-2787;-5534;-7618;-8812;-8955;-8045;-6181;-3587;-570;2517;5304;7466;8743;8988;8169;6385;3845;852;-2243;-5072;-7303;-8668;-9011;-8284;-6584;-4099;-1135;1969;4833;7132;8587;9020;8397;6772;4351;1413;-1688;-4594;-6955;-8492
-9030;-8492;-6958;-4597;-1694;1409;4349;6769;8394;9021;8588;7134;4840;1970;-1129;-4096;-6581;-8283;-9008;-8674;-7299;-5081;-2244;846;3843;6381;8168;8986;8746;7466;5310;2519;-564;-3585;-6175;-8047;-8950;-8817;-7619;-5538;-2791;284;3318;5971;7908;8917;8868;7771;5756;3061
0;-3054;-5754;-7769;-8867;-8916;-7913;-5971;-3326;-285;2788;5531;7621;8809;8958;8044;6182;3586;569;-2515;-5307;-7463;-8743;-8990;-8167;-6386;-3846;-850;2241;5074;7301;8669;9009;8287;6580;4104;1130;-1965;-4837;-7132;-8583;-9026;-8392;-6773;-4353;-1411;1687;4594;6956;8492
9028;8494;6957;4597;1694;-1410;-4349;-6767;-8397;-9019;-8588;-7135;-4837;-1974;1131;4096;6579;8285;9008;8670;7306;5073;2251;-853;-3836;-6387;-8165;-8987;-8746;-7465;-5310;-2519;562;3587;6173;8048;8952;8814;7621;5535;2792;-281;-3321;-5969;-7910;-8916;-8868;-7772;-5754;-3063
1;3055;5752;7770;8867;8916;7913;5971;3326;284;-2785;-5535;-7617;-8814;-8953;-8046;-6183;-3584;-572;2519;5302;7468;8741;8990;8168;6385;3844;853;-2243;-5072;-7304;-8666;-9012;-8284;-6583;-4100;-1134;1966;4838;7129;8589;9019;8397;6771;4352;1415;-1691;-4593;-6954;-8494
-9026;-8496;-6956;-4598;-1693;1410;4347;6769;8395;9021;8588;7132;4842;1968;-1126;-4099;-6577;-8287;-9007;-8671;-7304;-5077;-2245;846;3842;6383;8165;8990;8742;7469;5307;2522;-566;-3583;-6177;-8045;-8953;-8813;-7623;-5533;-2794;282;3322;5967;7912;8914;8869;7772;5754;3061
3;-3058;-5751;-7770;-8867;-8916;-7913;-5971;-3325;-288;2791;5528;7624;8808;8956;8045;6182;3586;571;-2519;-5304;-7464;-8745;-8985;-8172;-6382;-3849;-849;2242;5071;7305;8666;9010;8286;6583;4099;1136;-1970;-4833;-7134;-8584;-9023;-8395;-6773;-4350;-1416;1690;4595;6952;8496
9025;8496;6956;4599;1692;-1408;-4350;-6767;-8395;-9021;-8588;-7133;-4839;-1972;1131;4093;6583;8280;9013;8668;7305;5076;2248;-849;-3841;-6381;-8170;-8984;-8747;-7466;-5309;-2520;565;3582;6180;8041;8956;8811;7622;5537;2790;-282;-3320;-5970;-7908;-8918;-8866;-7774;-5754;-3061
-2;3058;5749;7773;8864;8918;7913;5970;3326;286;-2789;-5530;-7621;-8809;-8958;-8043;-6182;-3587;-568;2515;5305;7466;8743;8987;8171;6383;3848;850;-2243;-5071;-7304;-8667;-9012;-8284;-6582;-4103;-1130;1964;4837;7132;8583;9024;8395;6772;4353;1412;-1688;-4594;-6955;-8493
-9026;-8498;-6954;-4599;-1694;1412;4344;6774;8390;9024;8586;7136;4836;1975;-1133;-4094;-6581;-8283;-9010;-8669;-7307;-5072;-2253;853;3839;6382;8168;8986;8746;7466;5309;2520;-564;-3584;-6177;-8045;-8953;-8813;-7622;-5535;-2793;283;3319;5970;7909;8917;8866;7773;5756;3059
3;-3057;-5752;-7769;-8868;-8915;-7914;-5970;-3326;-286;2789;5530;7622;8809;8956;8045;6182;3586;571;-2518;-5305;-7464;-8744;-8987;-8170;-6383;-3848;-850;2241;5074;7301;8669;9010;8285;6582;4102;1132;-1966;-4837;-7131;-8584;-9024;-8393;-6775;-4350;-1415;1692;4589;6959;8489
9030;8495;6955;4600;1690;-1407;-4349;-6768;-8396;-9020;-8588;-7133;-4839;-1972;1128;4098;6579;8283;9012;8666;7308;5073;2250;-850;-3840;-6384;-8164;-8991;-8741;-7472;-5304;-2522;564;3584;6177;8043;8957;8809;7624;5534;2793;-282;-3321;-5968;-7911;-8915;-8868;-7772;-5756;-3061
-1;3056;5752;7771;8865;8919;7909;5975;3323;287;-2788;-5532;-7619;-8813;-8953;-8047;-6181;-3586;-571;2518;5303;7467;8743;8987;8171;6382;3849;849;-2241;-5073;-7303;-8666;-9013;-8284;-6582;-4102;-1131;1963;4840;7128;8587;9023;8394;6773;4351;1413;-1687;-4595;-6954;-8493
-9027;-8496;-6955;-4600;-1692;1410;4346;6771;8392;9024;8586;7133;4841;1970;-1129;-4095;-6581;-8284;-9009;-8669;-7306;-5074;-2250;850;3839;6385;8165;8989;8743;7468;5308;2521;-565;-3582;-6181;-8040;-8958;-8809;-7625;-5533;-2793;282;3320;5969;7910;8916;8868;7771;5756;3061
2;-3057;-5751;-7771;-8865;-8920;-7908;-5975;-3323;-287;2788;5531;7621;8809;8958;8043;6182;3588;567;-2514;-5306;-7464;-8745;-8985;-8171;-6383;-3848;-849;2240;5075;7301;8668;9011;8284;6585;4098;1135;-1967;-4836;-7131;-8586;-9022;-8396;-6771;-4353;-1413;1688;4595;6955;8490
9031;8491;6962;4593;1698;-1415;-4343;-6772;-8391;-9024;-8587;-7133;-4839;-1972;1130;4095;6580;8284;9010;8669;7304;5077;2247;-847;-3842;-6381;-8169;-8986;-8744;-7470;-5306;-2521;564;3584;6177;8043;8957;8809;7624;5534;2792;-281;-3322;-5967;-7912;-8913;-8871;-7768;-5760;-3057
-5;3058;5753;7767;8869;8915;7914;5970;3326;285;-2788;-5530;-7622;-8809;-8957;-8045;-6179;-3590;-567;2515;5304;7467;8741;8991;8167;6386;3846;850;-2241;-5073;-7303;-8667;-9012;-8285;-6582;-4101;-1134;1968;4834;7132;8586;9021;8396;6771;4354;1411;-1686;-4595;-6957;-8489
-9031;-8492;-6958;-4599;-1692;1408;4349;6769;8394;9021;8589;7132;4840;1971;-1129;-4097;-6579;-8284;-9010;-8670;-7303;-5079;-2245;845;3843;6382;8166;8989;8743;7468;5308;2522;-567;-3580;-6181;-8041;-8957;-8810;-7623;-5536;-2791;281;3322;5966;7913;8912;8872;7768;5759;3057
5;-3058;-5751;-7770;-8867;-8917;-7911;-5973;-3324;-287;2788;5533;7618;8812;8955;8045;6182;3586;570;-2516;-5306;-7463;-8745;-8986;-8170;-6385;-3846;-851;2242;5073;7302;8667;9012;8284;6583;4100;1134;-1968;-4834;-7133;-8584;-9024;-8394;-6772;-4353;-1412;1687;4595;6953;8495
9025;8497;6955;4599;1692;-1408;-4348;-6770;-8394;-9021;-8586;-7136;-4838;-1972;1129;4097;6580;8281;9013;8667;7306;5076;2246;-847;-3841;-6383;-8166;-8989;-8743;-7470;-5305;-2523;565;3583;6178;8042;8957;8810;7623;5535;2792;-281;-3322;-5967;-7911;-8916;-8867;-7772;-5756;-3061
-1;3054;5754;7769;8867;8916;7914;5969;3328;283;-2785;-5533;-7620;-8810;-8957;-8044;-6182;-3587;-569;2515;5307;7463;8744;8988;8168;6388;3842;854;-2244;-5072;-7301;-8669;-9010;-8287;-6581;-4101;-1134;1968;4833;7134;8583;9025;8394;6772;4352;1413;-1689;-4593;-6954;-8493
-9028;-8495;-6956;-4599;-1692;1409;4346;6771;8393;9022;8587;7134;4840;1970;-1128;-4097;-6579;-8284;-9011;-8668;-7305;-5077;-2245;844;3845;6379;8169;8987;8742;7473;5302;2526;-568;-3582;-6177;-8045;-8952;-8816;-7620;-5536;-2792;282;3322;5966;7912;8915;8867;7774;5752;3064
1;-3057;-5751;-7770;-8867;-8917;-7912;-5971;-3326;-285;2786;5533;7620;8810;8956;8045;6182;3587;569;-2517;-5304;-7465;-8742;-8990;-8165;-6390;-3842;-853;2241;5075;7301;8667;9012;8284;6584;4100;1134;-1968;-4834;-7132;-8585;-9023;-8395;-6773;-4351;-1414;1689;4594;6954;8493
9026;8497;6956;4597;1696;-1413;-4344;-6772;-8391;-9024;-8585;-7135;-4839;-1973;1132;4094;6580;8284;9009;8671;7303;5077;2247;-848;-3839;-6384;-8167;-8985;-8748;-7464;-5311;-2519;565;3581;6181;8040;8957;8811;7622;5537;2788;-278;-3323;-5968;-7909;-8918;-8866;-7773;-5755;-3061
-2;3055;5753;7770;8865;8919;7910;5973;3325;286;-2788;-5531;-7621;-8809;-8958;-8043;-6182;-3588;-567;2514;5306;7464;8744;8988;8169;6385;3846;852;-2243;-5073;-7300;-8672;-9006;-8289;-6581;-4101;-1132;1964;4839;7127;8590;9018;8398;6772;4351;1414;-1689;-4593;-6955;-8492
-9029;-8494;-6957;-4597;-1696;1412;4345;6772;8392;9023;8587;7134;4838;1973;-1129;-4097;-6579;-8285;-9008;-8671;-7304;-5076;-2248;848;3841;6382;8167;8988;8743;7469;5306;2525;-570;-3578;-6182;-8040;-8958;-8809;-7625;-5534;-2792;282;3319;5970;7909;8916;8869;7770;5756;3061
1;-3055;-5752;-7771;-8865;-8918;-7912;-5972;-3323;-290;2792;5527;7624;8807;8959;8043;6183;3586;570;-2518;-5303;-7465;-8743;-8987;-8172;-6382;-3847;-852;2244;5070;7304;8666;9013;8282;6586;4099;1133;-1965;-4838;-7130;-8585;-9024;-8393;-6774;-4351;-1415;1691;4591;6957;8491
9029;8492;6961;4594;1696;-1411;-4348;-6769;-8393;-9022;-8587;-7135;-4839;-1971;1129;4096;6579;8285;9008;8672;7302;5078;2245;-845;-3844;-6380;-8169;-8985;-8748;-7464;-5312;-2517;561;3585;6177;8042;8958;8808;7625;5533;2795;-283;-3321;-5967;-7912;-8915;-8867;-7774;-5753;-3063
0;3055;5751;7772;8865;8918;7912;5971;3326;285;-2785;-5534;-7618;-8813;-8954;-8046;-6181;-3587;-570;2517;5304;7467;8740;8992;8166;6386;3846;850;-2240;-5075;-7299;-8672;-9006;-8290;-6579;-4102;-1134;1968;4835;7132;8584;9024;8394;6773;4352;1414;-1691;-4590;-6958;-8490
-9029;-8494;-6957;-4598;-1693;1409;4347;6770;8393;9023;8586;7134;4841;1969;-1126;-4099;-6577;-8287;-9007;-8671;-7304;-5078;-2244;844;3843;6383;8164;8991;8741;7470;5307;2521;-564;-3583;-6179;-8041;-8957;-8811;-7623;-5534;-2794;283;3320;5969;7909;8916;8870;7768;5760;3056
6;-3059;-5749;-7773;-8863;-8921;-7908;-5975;-3324;-287;2788;5531;7621;8809;8957;8043;6185;3584;571;-2517;-5305;-7464;-8744;-8987;-8169;-6386;-3845;-852;2242;5074;7300;8670;9008;8288;6580;4103;1132;-1965;-4837;-7131;-8585;-9023;-8395;-6773;-4351;-1415;1690;4592;6956;8491
9029;8494;6957;4598;1695;-1413;-4343;-6774;-8388;-9027;-8583;-7136;-4839;-1971;1128;4096;6580;8283;9010;8670;7303;5079;2245;-846;-3842;-6382;-8167;-8987;-8744;-7469;-5307;-2522;566;3583;6176;8046;8952;8814;7621;5536;2792;-282;-3319;-5972;-7906;-8919;-8866;-7772;-5757;-3059
-4;3057;5753;7768;8868;8916;7913;5971;3326;285;-2787;-5531;-7620;-8811;-8956;-8044;-6183;-3586;-570;2517;5304;7465;8743;8989;8168;6387;3845;851;-2241;-5075;-7299;-8672;-9007;-8288;-6581;-4101;-1135;1968;4834;7133;8584;9023;8395;6773;4351;1415;-1689;-4594;-6954;-8493
-9028;-8494;-6958;-4597;-1694;1409;4348;6769;8394;9022;8587;7135;4837;1975;-1132;-4094;-6581;-8282;-9011;-8669;-7305;-5076;-2248;848;3841;6381;8169;8984;8748;7465;5309;2521;-566;-3581;-6179;-8042;-8957;-8810;-7623;-5536;-2791;280;3321;5969;7909;8917;8866;7774;5754;3062
1;-3055;-5753;-7769;-8866;-8919;-7910;-5973;-3324;-287;2787;5532;7621;8808;8959;8042;6184;3586;570;-2517;-5305;-7463;-8745;-8986;-8171;-6384;-3847;-850;2240;5075;7299;8670;9010;8285;6583;4101;1133;-1968;-4832;-7135;-8582;-9025;-8394;-6772;-4353;-1413;1689;4593;6955;8493
9026;8497;6956;4598;1694;-1412;-4344;-6773;-8389;-9026;-8584;-7137;-4837;-1972;1128;4098;6577;8286;9008;8671;7303;5078;2246;-846;-3844;-6380;-8168;-8986;-8746;-7467;-5309;-2520;564;3583;6177;8044;8954;8812;7622;5536;2792;-281;-3321;-5969;-7908;-8919;-8864;-7775;-5754;-3063
2;3051;5757;7765;8871;8914;7914;5970;3326;287;-2790;-5528;-7624;-8806;-8960;-8042;-6185;-3584;-572;2518;5303;7467;8742;8988;8170;6383;3848;850;-2242;-5072;-7302;-8669;-9008;-8290;-6577;-4105;-1130;1963;4839;7128;8589;9020;8396;6772;4351;1417;-1693;-4590;-6958;-8490
-9029;-8494;-6957;-4599;-1692;1407;4350;6768;8394;9022;8586;7135;4840;1971;-1129;-4096;-6580;-8283;-9010;-8670;-7305;-5076;-2247;847;3841;6382;8168;8986;8745;7468;5307;2522;-564;-3585;-6176;-8044;-8955;-8811;-7624;-5534;-2793;282;3321;5967;7911;8915;8869;7770;5758;3059
4;-3058;-5751;-7770;-8867;-8917;-7911;-5973;-3325;-287;2789;5529;7623;8808;8957;8045;6180;3590;567;-2514;-5306;-7464;-8744;-8986;-8171;-6383;-3848;-849;2240;5075;7299;8671;9008;8287;6583;4098;1137;-1969;-4834;-7133;-8584;-9023;-8395;-6773;-4352;-1414;1689;4594;6954;8492
9029;8493;6959;4597;1695;-1411;-4347;-6768;-8395;-9020;-8589;-7132;-4841;-1970;1127;4098;6577;8286;9008;8670;7305;5076;2248;-848;-3840;-6384;-8164;-8991;-8741;-7470;-5307;-2522;566;3582;6179;8041;8958;8807;7627;5532;2793;-280;-3324;-5964;-7915;-8910;-8874;-7766;-5761;-3057
